Ticker,Name,Last Sale,2024 Ratio Stock/S&P500,2023 Ratio Stock/S&P500,2022 Ratio Stock/S&P500,2021 Ratio Stock/S&P500,2020 Ratio Stock/S&P500,Market Cap,Sector,Industry,Recommendation
NEU,NewMarket Corp Common Stock,$524.07,1.11878037257794,1.366850332673037,1.1828203981987413,0.6764612151336706,0.7330900415468651,5028058598.0,Industrials,Major Chemicals,Good Performer
NEUE,NeueHealth Inc. Common Stock,$6.04,0.3507389406421975,0.1471674320988573,0.190502913508735,,,49676228.0,Health Care,Medical Specialities,Bad Performer
NEWP,New Pacific Metals Corp. Common Shares,$2.03,0.6898271560249992,0.6528996848763632,0.6739285227848829,0.8452992447614056,2.2485624340197257,347550992.0,,,Bad Performer
NEXA,Nexa Resources S.A. Common Shares,$7.95,1.0050013767055477,0.9821933875614004,0.8995058087578799,0.6386418765902947,1.113060801238775,1052886957.0,Basic Materials,Metal Mining,Average Performer
NEXI,NexImmune Inc. Common Stock,$3.11,0.3619625927635807,0.2544797970765247,0.0811913315412185,,,4263969.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NEXN,Nexxen International Ltd. American Depository Shares,$6.43,0.8292188642540912,0.6316220847558718,0.5273791043687072,,,469910862.0,Technology,Computer Software: Programming Data Processing,Bad Performer
NEXT,NextDecade Corporation Common Stock,$6.55,0.9095442789061946,0.811501040379894,1.9441412846135735,1.0437982224437838,0.2986448136060297,1689861722.0,Energy,Oil & Gas Production,Average Performer
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),$8.595,0.753487139265371,0.6421761225803325,1.1958929134637126,1.0433026370046674,0.6615597249584786,381138614.0,Finance,Savings Institutions,Bad Performer
NFE,New Fortress Energy Inc. Class A Common Stock,$24.20,0.7345020195390283,0.8294827869264477,1.8125238960571344,0.3580380658344764,3.1610442665143026,4962536942.0,Utilities,Oil/Gas Transmission,Bad Performer
NFG,National Fuel Gas Company Common Stock,$54.49,0.8697054392446916,0.6788956642324763,1.3923006854192763,1.070022324868168,0.8066038659025055,5008604845.0,Energy,Oil & Gas Production,Bad Performer
NFGC,New Found Gold Corp Common Shares,$3.56,0.6250144822007757,0.6641256720716925,0.7324031412198058,1.6940926480270655,,679283992.0,Basic Materials,Precious Metals,Bad Performer
NFLX,Netflix Inc. Common Stock,$654.62,1.4139128926330866,1.280729409395622,0.6193000702062514,0.8946145147638861,1.4220473102575453,282118302408.0,Consumer Discretionary,Consumer Electronics/Video Chains,Good Performer
NG,Novagold Resources Inc.,$3.79,0.4553370608769322,0.6216125774621512,0.97438772074087,0.532259600476002,1.2538196446954133,1267266935.0,,,Bad Performer
NGD,New Gold Inc.,$2.08,1.0921080493235795,1.1646542835824278,0.8447223231838359,0.4955996138804796,2.1105664991565813,1426048000.0,Basic Materials,Metal Mining,Average Performer
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,$5.60,1.5506152889283904,1.4258131845404904,0.9035890765118186,0.697023307292572,0.2337632783553386,742071490.0,Utilities,Natural Gas Distribution,Good Performer
NGNE,Neurogene Inc. Common Stock ,$33.34,1.5124551069667516,1.5862538926824916,0.1211116240051631,0.2648575874605172,,432762835.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NGS,Natural Gas Services Group Inc. Common Stock,$21.21,1.7515049115256258,1.1263732942579092,1.3455054067289978,0.8648213482779993,0.6604445849011413,263790340.0,Energy,Oilfield Services/Equipment,Good Performer
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,$20.95,1.4006860442636184,0.9927197825223544,1.1796502692638806,1.0040186006982543,0.9583426915839228,477491248.0,Consumer Staples,Food Chains,Good Performer
NGVT,Ingevity Corporation Common Stock ,$47.56,0.8097804662795925,0.5333699775455404,1.1901041436841708,0.7691448205441633,0.7612107529726023,1727828880.0,Industrials,Major Chemicals,Bad Performer
NHC,National HealthCare Corporation Common Stock,$102.07,1.338759663225752,1.259918450803829,1.0872046511324012,0.8076957620728401,0.6878056638466052,1571849829.0,Health Care,Hospital/Nursing Management,Good Performer
NHI,National Health Investors Inc. Common Stock,$64.04,0.9786019198860416,0.8496435931078081,1.1369914724332224,0.7118408246980766,0.8097553100894243,2780926818.0,Real Estate,Real Estate Investment Trusts,Average Performer
NHTC,Natural Health Trends Corp. Common Stock,$6.81,1.031592374808716,1.3514673657581708,0.637096989612458,1.1180907285225945,0.9213285494715888,78429224.0,Miscellaneous,Diversified Commercial Services,Average Performer
NI,NiSource Inc Common Stock,$27.77,0.8320250182129062,0.7936639935996257,1.26073299394308,0.9840891353564256,0.7562656742408479,12449439236.0,Utilities,Power Generation,Bad Performer
NIC,Nicolet Bankshares Inc. Common Stock,$78.31,1.084528842120264,0.8262342504471507,1.1316110473289926,0.986804123633264,0.7827676171840862,1169440349.0,Finance,Major Banks,Average Performer
NICE,NICE Ltd American Depositary Shares,$190.31,0.9507833562570188,0.813515930606775,0.8113736499351867,0.8454147934974006,1.5504359435875972,11964917017.0,Technology,Computer Manufacturing,Average Performer
NICK,Nicholas Financial Inc. Common Stock,$6.615,1.1403824484695653,0.6467054129965014,0.8703262485996667,1.1821661427624717,0.7198511782466819,84010500.0,,,Good Performer
NINE,Nine Energy Service Inc. Common Stock,$1.63,0.4352604794221013,0.1747612437771245,13.584541111580451,0.2833720295137215,0.3079906693930557,57579523.0,Energy,Oilfield Services/Equipment,Bad Performer
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,$4.93,0.5200359861986779,0.7049884611247245,0.3608832122463271,0.4598541503645454,11.364229839525386,10257179283.0,Finance,Finance Companies,Bad Performer
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,$5.24,1.229924392439174,,0.1963739532486031,0.1349415419472379,2.5765994118645605,19648512.0,Industrials,Metal Fabrications,Good Performer
NITO,N2OFF Inc. Common Stock,$0.8402,0.1404219392950919,0.2716104659167596,0.2390519057957673,0.3616169326850095,0.8890399694398734,2870395.0,Industrials,Agricultural Chemicals,Bad Performer
NIU,Niu Technologies American Depositary Shares,$1.98,0.4860020427969019,0.3120217386173932,0.4165882684349108,0.434773667778616,2.786865728958019,153565860.0,Consumer Discretionary,Auto Manufacturing,Bad Performer
NJR,NewJersey Resources Corporation Common Stock,$41.78,0.699729617243136,0.8446674618551158,1.3330181995137964,1.0511677352818216,0.55751205332813,4128794775.0,Utilities,Oil/Gas Transmission,Bad Performer
NKE,Nike Inc. Common Stock,$91.67,0.6139561001954488,0.8702445904817518,0.901622366750769,0.9908390220773664,1.158787159984818,138362921838.0,Consumer Discretionary,Shoe Manufacturing,Bad Performer
NKLA,Nikola Corporation Common Stock,$0.4952,0.5926374524887482,0.3025437803482858,0.2719250072717481,0.4765831135535011,1.2825439836690116,671764197.0,Consumer Discretionary,Auto Manufacturing,Bad Performer
NKTR,Nektar Therapeutics  Common Stock,$1.38,2.048211465613814,0.2172221319196811,0.2010895709057408,0.5939805249251634,0.7034853765474477,253401976.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NKTX,Nkarta Inc. Common Stock,$6.56,1.203184297078435,0.8517620825019461,0.5045588367593737,0.1999386748021371,,462267587.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NL,NL Industries Inc. Common Stock,$7.27,0.941829608303948,0.6914701658255785,1.0890697553414932,1.3169760995936368,1.134308253992205,355019429.0,Industrials,Major Chemicals,Average Performer
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,$0.1735,0.1003389909223456,0.3386456513254759,1.4756289321817937,,,6189054.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NLSPW,NLS Pharmaceutics Ltd. Warrant,$0.035,0.2807430149864012,0.5644094037142677,0.2508569385433419,,,1248512.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NLY,Annaly Capital Management Inc. Common Stock,$19.22,0.841671730820094,0.7243153711116753,0.8361898074806899,0.7566349020684187,0.7987656933822798,9618457242.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NMG,Nouveau Monde Graphite Inc. Common Shares,$2.08,0.4581300715941776,0.5417322420271391,0.6329110323393644,0.4134704150236349,,233877594.0,,,Bad Performer
NMHI,Nature's Miracle Holding Inc. Common Stock,$0.69,0.0619348805478188,0.8704545464087678,,,,0.0,,,Bad Performer
NMIH,NMI Holdings Inc. Common Stock,$32.16,1.060934260410109,1.131259865491883,1.1954723570123769,0.7711454722815252,0.6087887796957754,2581649371.0,Finance,Property-Casualty Insurers,Average Performer
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,$47.95,1.5378187245496764,0.9039644380443,1.2033035820613798,1.8122965093241692,0.5903794400693131,1447341405.0,Consumer Discretionary,Marine Transportation,Good Performer
NMR,Nomura Holdings Inc ADR American Depositary Shares,$5.86,1.2326859896649276,0.9867817321490427,0.6985896190798423,0.8932151061132593,1.3287079703398377,17684331510.0,Finance,Investment Bankers/Brokers/Service,Good Performer
NMRK,Newmark Group Inc. Class A Common Stock,$10.14,1.4678160246376644,1.076057322892931,0.5557130425824803,2.110963181238687,0.5018464584142368,1749083583.0,Finance,Real Estate,Good Performer
NMTC,NeuroOne Medical Technologies Corporation Common Stock,$0.985,0.6388284235682574,0.5048868419200907,0.5070595314089548,0.771189686451003,0.5516769263152007,27103182.0,Health Care,Medical/Dental Instruments,Bad Performer
NN,NextNav Inc. Common Stock,$7.60,2.559103492450905,1.1857340762097404,0.4149309222432513,0.6727605572265531,,917322538.0,Industrials,Industrial Machinery/Components,Good Performer
NNBR,NN Inc. Common Stock,$3.10,2.21772224348549,2.1361692074631193,0.458811955499103,0.5270532014396744,0.6187328309620527,155015020.0,Industrials,Industrial Machinery/Components,Good Performer
NNDM,Nano Dimension Ltd. American Depositary Shares,$2.65,0.8182194353112665,0.8132500051159195,0.7167340889213283,0.3458932751355356,3.0952707970956537,632280844.0,Technology,Electrical Products,Bad Performer
NNI,Nelnet Inc. Common Stock,$103.75,0.9057528524334856,0.7880108426102562,1.163193649172984,1.106519351313358,1.0684710077498123,3773074383.0,Finance,Finance: Consumer Services,Average Performer
NNN,NNN REIT Inc. Common Stock,$40.27,0.7648574749396843,0.7628480155078737,1.2191083026043414,0.9937569480748224,0.716575546883556,7383483036.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NNOX,NANO-X IMAGING LTD Ordinary Shares,$8.39,0.4803948662654111,0.7305319073954206,0.5571993952934085,0.2469253721624462,,484762689.0,Health Care,Medical Electronics,Bad Performer
NNVC,NanoViricides Inc. Common Stock,$2.43,1.2820398499254118,0.5230074340212779,0.4767751084828145,0.4692031005859089,1.4943570981731635,28708020.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NOA,North American Construction Group Ltd. Common Shares (no par),$21.43,0.8304850652561064,1.306329656335032,1.0778541583997037,1.1804663536209037,0.7250028349050518,596338653.0,Consumer Staples,Meat/Poultry/Fish,Bad Performer
NOAH,Noah Holdings Limited American Depositary Shares,$13.50,0.7203574047688398,0.6815025674579638,0.6655041920051018,0.5086216704103107,1.081875605428832,885693582.0,Finance,Investment Managers,Bad Performer
NOC,Northrop Grumman Corporation Common Stock,$446.39,0.8225424432133911,0.7014845661972318,1.7649180237723927,1.0378101058506215,0.7555554977571363,66061242262.0,Industrials,Industrial Machinery/Components,Bad Performer
NOG,Northern Oil and Gas Inc. Common Stock,$39.67,1.0402294278391633,1.0239248818741171,1.6760387017525766,1.818447445485755,0.340719248836734,4008864663.0,Energy,Oil & Gas Production,Average Performer
NOK,Nokia Corporation Sponsored American Depositary Shares,$3.76,0.7542349044371063,0.5862431045120179,0.9352297660780284,1.2415045111216454,0.8763210154674062,21106747427.0,Technology,Radio And Television Broadcasting And Communications Equipment,Bad Performer
NOMD,Nomad Foods Limited Ordinary Shares,$17.44,0.8128489087926444,0.7907229163825644,0.8510181297935142,0.7761336717800754,0.992714622404352,2845634817.0,Consumer Staples,Packaged Foods,Bad Performer
NOTE,FiscalNote Holdings Inc. Class A common stock,$1.30,0.5495421555751435,0.1354582521816251,0.7902499145538093,0.7709988711031118,,174691984.0,Consumer Discretionary,Business Services,Bad Performer
NOTV,Inotiv Inc. Common Stock,$2.06,0.2763732636272771,0.1440890096294493,0.6699985268731715,4.882808451424143,1.196590286740841,53501187.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NOV,NOV Inc. Common Stock,$18.11,0.9845591891316096,0.8188912123209192,1.7301981003390912,0.7606760678762515,0.4737088874062686,7163155710.0,Industrials,Metal Fabrications,Average Performer
NOVA,Sunnova Energy International Inc. Common Stock,$4.51,0.2376094030691288,0.7006905290824962,0.7660952419493392,0.4813096502988694,3.4671195386076925,559157314.0,Utilities,Electric Utilities: Central,Bad Performer
NOVT,Novanta Inc. Common Stock,$158.15,0.7909115368393452,0.9825332056278264,0.9732128718284566,1.1634054558545672,1.1203981319884375,5676621234.0,,,Bad Performer
NOW,ServiceNow Inc. Common Stock,$731.12,1.2088835536705478,1.4379943242373916,0.7673322287062612,0.9566549504854386,1.6392624646497156,149879600000.0,Technology,Computer Software: Prepackaged Software,Good Performer
NPCE,Neuropace Inc. Common Stock,$6.74,1.6452844316836934,5.476114739109373,0.1733368511654726,,,193897183.0,Health Care,Medical/Dental Instruments,Good Performer
NPK,National Presto Industries Inc. Common Stock,$73.76,0.8502916525749721,0.9410713409229956,1.0929435518490234,0.7717532511220824,0.9253071254633606,523521336.0,Industrials,Ordnance And Accessories,Bad Performer
NPO,Enpro Inc. Common Stock,$144.83,1.2346446734110113,1.1559799477883248,1.2449828224401154,1.178820063928645,0.985475293457864,3034499305.0,Industrials,Metal Fabrications,Good Performer
NR,Newpark Resources Inc. Common Stock,$7.91,1.5792757501325785,1.2956256098150096,1.6206154552526335,1.1587470762295045,0.2681680464353818,673945067.0,Industrials,Metal Fabrications,Good Performer
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,$4.00,0.722153858603923,0.5716382783237407,0.0226546196412782,0.183576737478549,0.6289529455771243,19624008.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NRC,National Research Corporation Common Stock (Delaware),$28.59,0.5945245472640116,0.853314297781923,1.1557231418372902,0.7549610026162505,0.5663366878308815,682652436.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,Bad Performer
NRDS,NerdWallet Inc. Class A Common Stock,$13.56,1.2110539750237248,1.2127943315794625,0.7580755381084959,,,1054126005.0,Technology,EDP Services,Good Performer
NRDY,Nerdy Inc. Class A Common Stock,$1.71,0.4837068652058015,1.1806523213376738,0.6414606411807323,0.3133611888433185,,300442821.0,Real Estate,Other Consumer Services,Bad Performer
NREF,NexPoint Real Estate Finance Inc. Common Stock,$13.64,0.77726874101178,0.8038379635373389,1.051980603460178,0.9531029981062796,,241684664.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NRG,NRG Energy Inc. Common Stock,$83.53,1.9813014214434936,1.294169476612719,0.94049650696623,0.9520961085318524,0.8695683694200789,17413970794.0,Utilities,Electric Utilities: Central,Good Performer
NRGV,Energy Vault Holdings Inc. Common Stock,$1.29,0.4413908867327576,0.5818922928365782,0.3910938037095533,,,192017081.0,Miscellaneous,Industrial Machinery/Components,Bad Performer
NRIM,Northrim BanCorp Inc Common Stock,$54.00,1.1844353547892614,0.8400120525836335,1.5597752365696491,1.0219760163684803,0.8114714594107033,296977212.0,Finance,Savings Institutions,Good Performer
NRIX,Nurix Therapeutics Inc. Common stock,$15.11,1.2444709182223366,0.4557544529918277,0.4823889936893212,0.5364866825935272,,742668497.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NRP,Natural Resource Partners LP Limited Partnership,$89.97,1.424934918416987,1.477998620213281,1.8784219563228024,1.9973639597057584,0.6286668573559793,1166016958.0,Energy,Coal Mining,Good Performer
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,$1.11,0.5394227719636367,0.4742936236935282,0.638886563998288,,,17070737.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NRXP,NRX Pharmaceuticals Inc. Common Stock,$3.81,0.3721476883426445,0.3325150810551285,0.3053691106883917,0.1545764266672728,1.9965554356289428,40769320.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,$34.92,0.790597000046018,0.9735622012059,0.6554540890531053,1.60956552931042,0.97582338156162,2617749375.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NSC,Norfolk Southern Corporation Common Stock,$219.01,0.8431638000092075,0.7671072449429283,1.0674462507143627,1.005747789772839,1.0674740265137574,49477431272.0,Industrials,Railroads,Bad Performer
NSIT,Insight Enterprises Inc. Common Stock,$195.99,1.2914955629863307,1.3944557750514834,1.1897892370465029,1.0994744462532684,0.9257556152800775,6380619278.0,Consumer Discretionary,Catalog/Specialty Distribution,Good Performer
NSP,Insperity Inc. Common Stock,$95.50,0.7451430845153172,0.8472490923877534,1.2030828095137422,1.1964818841002938,0.8303680798281878,3596095953.0,Consumer Discretionary,Professional Services,Bad Performer
NSPR,InspireMD Inc. Common Stock,$2.53,1.023851302673139,2.3750768542381384,0.3686715267879631,0.3552798328870076,0.2680918649572608,63072457.0,Health Care,Medical/Dental Instruments,Average Performer
NSSC,NAPCO Security Technologies Inc. Common Stock,$50.36,1.0457705471164904,1.4635604597804708,1.3167643304250796,1.158598846544158,0.8432233302892657,1856906100.0,Telecommunications,Telecommunications Equipment,Average Performer
NSTS,NSTS Bancorp Inc. Common Stock,$9.65,0.8922327718883182,0.7569501558310312,,,,51246836.0,Finance,Savings Institutions,Bad Performer
NSYS,Nortech Systems Incorporated Common Stock,$11.64,0.9954177471895416,0.6887846508039325,1.4098824190853985,1.2363304167904705,1.1913684279592798,32087720.0,Technology,Industrial Machinery/Components,Average Performer
NTAP,NetApp Inc. Common Stock,$117.50,1.324985779202906,0.8580963923191229,1.010887488907011,1.2634506727553367,0.6347399822411117,2424925755.0,Technology,Electronic Components,Good Performer
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting Ordinary Shares,$33.16,1.111569742811919,0.8559915659071692,0.9908801982810715,0.992696720321294,0.7714870711707661,1576063132.0,Finance,Commercial Banks,Good Performer
NTBL,Notable Labs Ltd. Ordinary Shares,$0.9127,0.1285936755531118,0.313987408522443,0.0877349326041616,0.7686359020215976,,8230967.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NTCT,NetScout Systems Inc. Common Stock,$20.31,0.5417216645577076,0.9836626926936926,0.988362836492646,0.7680263935317384,0.9216757996161464,1450453131.0,Technology,EDP Services,Bad Performer
NTES,NetEase Inc. American Depositary Shares,$89.56,0.8775704368439182,0.9752581685380708,0.9528026637826976,0.8194276401533142,1.3068131450878122,57511547604.0,Technology,Computer Software: Prepackaged Software,Bad Performer
NTGR,NETGEAR Inc. Common Stock,$13.73,0.7409813707459619,0.6306521417866392,0.7653901523001355,0.5667114652576105,1.413018303104164,399147590.0,Utilities,Telecommunications Equipment,Bad Performer
NTIC,Northern Technologies International Corporation Common Stock,$17.95,1.237603430620117,1.0090944051825586,0.8126938147813235,1.644832916857313,0.6080847874065579,169225384.0,Industrials,Industrial Specialties,Good Performer
NTIP,Network-1 Technologies Inc. Common Stock,$1.78,0.6026683406887194,0.7704636728430823,0.9731518702594592,0.5949086663532597,1.5175112292954898,41677762.0,Miscellaneous,Multi-Sector Companies,Bad Performer
NTLA,Intellia Therapeutics Inc. Common Stock,$21.67,0.4690080518554916,0.7171757192064031,0.3652489003206783,1.642035216247955,3.23622569857221,2090622373.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Bad Performer
NTNX,Nutanix Inc. Class A Common Stock,$73.29,2.058134184577722,1.7820350287396456,0.4501715769573898,1.183331163474112,0.9925090214019188,17906884576.0,Technology,EDP Services,Good Performer
NTR,Nutrien Ltd. Common Shares,$57.04,0.7352553884673173,0.6420446545867152,1.1801348995983978,1.2162624214508553,0.927155539608224,28209883787.0,Industrials,Agricultural Chemicals,Bad Performer
NTRA,Natera Inc. Common Stock,$109.82,1.6936752577649894,1.297117176724318,0.5286041633707285,0.7528986972073194,2.5929488975942117,13486191855.0,Health Care,Medical Specialities,Good Performer
NTRB,Nutriband Inc. Common Stock,$5.25,1.21739008176738,1.0273829877356548,,,,57591818.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NTRBW,Nutriband Inc. Warrant,$1.1999,0.451278066841897,1.022623610064304,,,,13162747.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NTRS,Northern Trust Corporation Common Stock,$81.73,0.9392716379692188,0.7622033033855963,0.9329716599021172,1.0169809951127304,0.7769597717441243,16721281603.0,Finance,Major Banks,Average Performer
NTRSO,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,$20.627,0.7962081713719139,0.8546287293343761,0.9315815180578276,0.7834007898162405,0.9750877461916068,4220113491.0,Finance,Major Banks,Bad Performer
NTST,NetSTREIT Corp. Common Stock,$16.84,0.7791066026183602,0.794141763996344,1.0224787230822097,0.9675944265203884,,1235489688.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NTWK,NetSol Technologies Inc. Common  Stock,$2.55,0.8708945414687634,0.641943374341392,0.7696579995048883,1.2790034102630596,0.4582572695954836,29083362.0,Technology,Computer Software: Prepackaged Software,Bad Performer
NTZ,Natuzzi S.p.A.,$5.375,0.8500795569017278,0.7532234646460286,0.5895716031914152,1.0802340178741978,5.915933909929005,59203523.0,Consumer Discretionary,Home Furnishings,Bad Performer
NU,Nu Holdings Ltd. Class A Ordinary Shares,$11.71,1.5327085108008611,1.841351781453756,0.4474201976529051,,,55809124073.0,Finance,Finance: Consumer Services,Good Performer
NUE,Nucor Corporation Common Stock,$166.60,0.988649736919919,1.0792694780805772,1.4542334128122132,1.7180686503992972,0.8699986081717294,39944310882.0,Industrials,Steel/Iron Ore,Average Performer
NURO,NeuroMetrix Inc. Common Stock,$3.73,0.4187161223499583,0.2374716671977581,0.3514886100801339,1.1847190381476158,0.6374058303646706,7502839.0,Health Care,Medical/Dental Instruments,Bad Performer
NUS,Nu Skin Enterprises Inc. Common Stock,$13.04,0.2900392768060587,0.387786949562135,1.0199296344455997,0.7332099895231109,1.2191666296521877,647662935.0,Health Care,Other Pharmaceuticals,Bad Performer
NUTX,Nutex Health Inc. Common Stock,$0.6899,0.0768484434652944,0.0810350900945819,,,,34301397.0,Consumer Discretionary,Business Services,Bad Performer
NUVB,Nuvation Bio Inc. Class A Common Stock,$2.92,1.6573379568505524,0.6266780843242716,0.2869371505664028,0.5892620270301946,,721738292.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NUVL,Nuvalent Inc. Class A Common Stock,$66.04,1.4217480082440117,2.1180312755379416,1.9546329126973043,,,4263286825.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NUVO,Holdco Nuvo Group D.G Ltd. Ordinary Shares,$1.39,0.1508402695400281,0.8472041255844532,1.3078756875436128,,,46233553.0,Health Care,Medical/Dental Instruments,Bad Performer
NUWE,Nuwellis Inc. Common Stock,$0.283,0.0608776462758483,0.0525847278113177,0.1070188044798799,0.1212521745849108,0.2264221598439515,5108449.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Bad Performer
NUZE,NuZee Inc. Common Stock,$1.74,0.1696248043150924,0.49829579841769,0.1874300293132085,0.1046475101231693,,2259240.0,Consumer Discretionary,Other Specialty Stores,Bad Performer
NVAX,Novavax Inc. Common Stock,$15.11,1.3040964737424852,0.4142681249642392,0.0859303529415581,0.9832287319184302,21.54095320891813,2121497701.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Good Performer
NVCR,NovoCure Limited Ordinary Shares,$22.01,0.2102233144515463,0.170896484137841,1.063871478638101,0.3613629196122037,1.952735933649292,2368519805.0,Health Care,Medical/Dental Instruments,Bad Performer
NVDA,NVIDIA Corporation Common Stock,$1148.25,2.4567451518093355,0.8843726754232544,1.546866514179615,1.8998128372406813,1.376099855849861,2870625000000.0,Technology,Semiconductors,Good Performer
NVEE,NV5 Global Inc. Common Stock,$91.44,0.7953764053651071,0.6706703977900096,1.1901073652171263,1.3832297535611944,1.3216693915730915,1476383473.0,Consumer Discretionary,Other Consumer Services,Bad Performer
NVEI,Nuvei Corporation Subordinate Voting Shares,$32.11,0.7538291033658473,0.7803914353264065,0.4899639454794,0.8961144207917754,,4467505947.0,,,Bad Performer
NVFY,Nova Lifestyle Inc. Common Stock,$1.72,0.629847491861102,1.3251351533112838,0.2928786374342598,0.6126335959381304,1.0807891577851136,4172973.0,Consumer Discretionary,Home Furnishings,Bad Performer
NVGS,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),$17.30,1.0079253291971988,1.0631978861771918,1.591976661203293,0.6603084242089846,0.7167961193221049,1266508538.0,Consumer Discretionary,Marine Transportation,Average Performer
NVMI,Nova Ltd. Ordinary Shares,$215.99,1.6304119949641105,1.3190361566143147,0.7069418591997741,1.6084327601752324,1.613579303523199,6266698654.0,Technology,Electronic Components,Good Performer
NVNO,enVVeno Medical Corporation Common Stock,$4.94,1.007029323630321,0.8199652506447042,0.8986053532539118,0.6091352091391037,0.5456457818765661,65850200.0,Health Care,Medical/Dental Instruments,Average Performer
NVO,Novo Nordisk A/S Common Stock,$132.68,1.262739824355684,1.2022664040808035,1.5790682593076373,1.2662439272326145,1.0843636461995578,592048582595.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
NVOS,Novo Integrated Sciences Inc. Common Stock,$0.4575,0.3070969074871225,0.0770021176402554,1.0464718608380443,,,8717444.0,Health Care,Assisted Living Services,Bad Performer
NVR,NVR Inc. Common Stock,$7335.26,1.050156536801311,1.224385974083664,0.999879061191455,1.1354310479969922,0.947313973212658,22976770372.0,Consumer Discretionary,Homebuilding,Average Performer
NVRI,Enviri Corporation Common Stock,$8.40,0.7046132584582648,1.1348849417869082,0.4740720830383365,0.7600645158967332,0.665886478626537,672866603.0,Miscellaneous,Diversified Commercial Services,Bad Performer
NVRO,Nevro Corp. Common Stock,$9.25,0.2978196911784818,0.4214191884227238,0.5842639937231584,0.3669461433560719,1.2722594255955384,339739994.0,Health Care,Medical/Dental Instruments,Bad Performer
NVS,Novartis AG Common Stock,$99.36,0.7989493491483143,0.8831603474658518,1.3162351772902652,0.7485472512715663,0.8939086717656932,203095216849.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NVST,Envista Holdings Corporation Common Stock,$18.20,0.4252150418602894,0.5721970114546788,0.9436310801407116,1.061801456104799,0.969702323243226,3127820059.0,Health Care,Medical/Dental Instruments,Bad Performer
NVT,nVent Electric plc Ordinary Shares ,$83.00,1.5955826973373388,1.2308342591674393,1.2667303617173735,1.341035300165263,0.8073653411100796,13779578162.0,Industrials,Industrial Machinery/Components,Good Performer
NVTS,Navitas Semiconductor Corporation Common Stock,$3.61,0.3733939166274141,1.7041725310289673,0.2784727846198207,,,660993993.0,Technology,Semiconductors,Bad Performer
NVVE,Nuvve Holding Corp. Common Stock,$0.6345,0.0298058796994162,0.1615083054372547,0.0598552003481502,0.6463857553626553,,3946984.0,Industrials,Electrical Products,Bad Performer
NWBI,Northwest Bancshares Inc. Common Stock,$10.79,0.7940088149631139,0.7282142619816974,1.2269984441831143,0.8936786866958617,0.7170115707124743,1373179585.0,Finance,Major Banks,Bad Performer
NWE,NorthWestern Energy Group Inc. Common Stock,$50.09,0.6962079134995331,0.6899191186555431,1.319614277530972,0.8086918881497789,0.7485505646863424,3069835676.0,Utilities,Power Generation,Bad Performer
